Date,GOOGL,META,MS
2024-05-22,175.32850646972656,465.7213439941406,97.62067413330078
2024-05-23,172.515380859375,463.73016357421875,95.85704040527344
2024-05-24,173.94680786132812,476.1153869628906,95.90548706054688
2024-05-28,175.34835815429688,477.80792236328125,95.61478424072266
2024-05-29,174.8513641357422,472.2723388671875,94.25812530517578
2024-05-30,171.08395385742188,464.99456787109375,94.21937561035156
2024-05-31,171.4716339111328,464.7755126953125,94.81047058105469
2024-06-03,172.1376495361328,475.3885803222656,94.393798828125
2024-06-04,172.75393676757812,474.89080810546875,93.5895004272461
2024-06-05,174.36427307128906,492.88128662109375,93.66702270507812
2024-06-06,175.6763916015625,491.5870361328125,93.85112762451172
2024-06-07,173.4199676513672,490.79052734375,94.13215637207031
2024-06-10,174.1663055419922,500.3880920410156,93.40538024902344
2024-06-11,175.7685546875,505.2366943359375,92.47510528564453
2024-06-12,176.9329071044922,506.6006164550781,92.68828582763672
2024-06-13,174.3155975341797,501.8815002441406,92.26191711425781
2024-06-14,175.93772888183594,502.4396057128906,92.54293823242188
2024-06-17,176.38558959960938,504.9011535644531,94.03524780273438
2024-06-18,174.2459259033203,497.7854919433594,94.54883575439453
2024-06-20,175.45010375976562,499.9880065917969,94.42285919189453
2024-06-21,178.76406860351562,493.09161376953125,93.18250274658203
2024-06-24,178.35601806640625,497.20751953125,94.09339141845703
2024-06-25,183.142822265625,508.8576354980469,94.77171325683594
2024-06-26,182.99356079101562,511.3690185546875,93.889892578125
2024-06-27,184.5161895751953,517.7870483398438,92.80457305908203
2024-06-28,181.2718963623047,502.4993896484375,94.18061065673828
2024-07-01,182.1078643798828,502.9577941894531,96.08961486816406
2024-07-02,184.34701538085938,507.7613830566406,96.56443786621094
2024-07-03,184.92420959472656,508.2198181152344,97.09740447998047
2024-07-05,189.68116760253906,538.0675659179688,96.50628662109375
2024-07-08,188.1187286376953,527.5137329101562,97.4753189086914
2024-07-09,188.06898498535156,528.19140625,99.43278503417969
2024-07-10,190.25836181640625,532.8654174804688,100.2564697265625
2024-07-11,184.67543029785156,510.95050048828125,101.3999252319336
2024-07-12,184.17784118652344,497.16766357421875,100.866943359375
2024-07-15,185.6307830810547,494.4668884277344,102.00072479248047
